Well Name,Depth,GR,AC,DEN,K
JY12-4HF,2384.124,139.148,242.562,2.64,3.477
JY12-4HF,2384.1624,139.823,242.449,2.641,3.483
JY12-4HF,2384.6575,150.099,248.004,2.648,3.609
JY12-4HF,2384.6956,151.166,248.707,2.647,3.606
JY12-4HF,2384.7336,152.241,249.413,2.647,3.603
JY12-4HF,2384.7717,153.499,249.912,2.647,3.605
JY12-4HF,2384.8098,154.899,250.261,2.647,3.612
JY12-4HF,2384.8481,156.3,250.532,2.648,3.618
JY12-4HF,2384.8862,157.702,250.8,2.648,3.623
JY12-4HF,2384.9243,159.078,250.611,2.65,3.621
JY12-4HF,2384.9624,160.464,250.421,2.651,3.618
JY12-4HF,2385.0005,161.842,250.22,2.652,3.616
JY12-4HF,2385.0386,163.297,249.599,2.655,3.596
JY12-4HF,2385.0767,164.799,248.956,2.657,3.576
JY12-4HF,2385.1147,166.293,248.319,2.659,3.556
JY12-4HF,2385.4575,175.435,241.416,2.68,3.637
JY12-4HF,2385.4958,175.951,240.742,2.681,3.666
JY12-4HF,2385.5339,176.255,240.267,2.682,3.689
JY12-4HF,2385.572,176.528,239.821,2.682,3.711
JY12-4HF,2385.6101,176.801,239.376,2.683,3.733
JY12-4HF,2385.6482,176.78,239.135,2.683,3.735
JY12-4HF,2385.6863,176.759,238.894,2.683,3.737
JY12-4HF,2385.7244,176.668,238.704,2.683,3.734
JY12-4HF,2385.7625,176.51,238.573,2.683,3.73
JY12-4HF,2385.8005,176.232,238.563,2.683,3.722
JY12-4HF,2385.8386,175.947,238.552,2.683,3.715
JY12-4HF,2385.8767,175.663,238.544,2.683,3.707
JY12-4HF,2385.9148,175.443,238.592,2.684,3.713
JY12-4HF,2385.9529,175.22,238.64,2.684,3.719
JY12-4HF,2385.991,174.998,238.688,2.685,3.725
JY12-4HF,2386.0291,174.977,238.737,2.686,3.729
JY12-4HF,2386.0671,175.015,238.788,2.688,3.733
JY12-4HF,2386.1052,175.054,238.837,2.689,3.737
JY12-4HF,2386.1436,175.131,238.879,2.69,3.727
JY12-4HF,2386.1816,175.252,238.916,2.691,3.702
JY12-4HF,2386.2197,175.373,238.953,2.692,3.676
JY12-4HF,2386.2578,175.479,238.991,2.693,3.65
JY12-4HF,2386.2959,175.527,239.036,2.693,3.624
JY12-4HF,2386.334,175.575,239.081,2.692,3.598
JY12-4HF,2386.3721,175.622,239.125,2.692,3.571
JY12-4HF,2386.4102,175.839,239.226,2.691,3.551
JY12-4HF,2386.4482,176.069,239.331,2.69,3.531
JY12-4HF,2386.4863,176.298,239.435,2.688,3.51
JY12-4HF,2386.5244,176.563,239.577,2.687,3.5
JY12-4HF,2386.5625,176.837,239.733,2.685,3.495
JY12-4HF,2386.6006,177.118,239.894,2.683,3.489
JY12-4HF,2387.896,184.694,242.085,2.675,3.842
JY12-4HF,2387.9341,184.909,241.891,2.675,3.844
JY12-4HF,2387.9722,185.124,241.696,2.674,3.847
JY12-4HF,2388.0103,185.397,241.44,2.673,3.845
JY12-4HF,2388.0483,185.816,241.035,2.672,3.836
JY12-4HF,2388.0864,186.246,240.617,2.671,3.826
JY12-4HF,2389.001,216.367,239.39,2.653,3.523
JY12-4HF,2389.0391,217.951,240.17,2.651,3.542
JY12-4HF,2389.0771,219.547,240.957,2.649,3.562
JY12-4HF,2389.1152,221.128,241.735,2.647,3.582
JY12-4HF,2389.1533,222.205,242.235,2.647,3.594
JY12-4HF,2389.1914,223.114,242.643,2.646,3.602
JY12-4HF,2389.2295,224.01,243.045,2.646,3.61
JY12-4HF,2389.2676,224.47,243.238,2.647,3.615
JY12-4HF,2389.3057,224.443,243.198,2.648,3.618
JY12-4HF,2389.3438,224.412,243.156,2.65,3.62
JY12-4HF,2389.3818,224.217,243.015,2.651,3.621
JY12-4HF,2389.4199,223.307,242.44,2.654,3.614
JY12-4HF,2389.4583,222.394,241.864,2.657,3.608
JY12-4HF,2389.4963,221.482,241.287,2.66,3.602
JY12-4HF,2389.5344,220.087,240.244,2.663,3.586
JY12-4HF,2389.7249,212.44,233.804,2.682,3.476
JY12-4HF,2389.801,209.185,230.567,2.688,3.412
JY12-4HF,2389.8391,207.563,228.888,2.691,3.378
JY12-4HF,2389.8772,205.952,227.221,2.694,3.344
JY12-4HF,2389.9153,204.636,225.882,2.695,3.325
JY12-4HF,2389.9534,203.344,224.568,2.697,3.306
JY12-4HF,2389.9915,202.02,223.221,2.698,3.286
JY12-4HF,2390.0295,201.302,222.381,2.697,3.278
JY12-4HF,2390.0676,200.756,221.685,2.696,3.274
JY12-4HF,2390.106,200.208,220.986,2.695,3.269
JY12-4HF,2390.144,200.003,220.644,2.693,3.268
JY12-4HF,2390.2202,200.277,220.671,2.687,3.273
JY12-4HF,2391.6299,226.277,233.98,2.681,3.61
JY12-4HF,2391.7822,224.767,237.887,2.671,3.656
JY12-4HF,2391.8203,223.779,238.909,2.668,3.664
JY12-4HF,2391.8584,222.781,239.935,2.665,3.672
JY12-4HF,2391.8965,221.396,240.798,2.662,3.686
JY12-4HF,2391.9346,219.743,241.527,2.66,3.705
JY12-4HF,2391.9727,218.047,242.275,2.658,3.723
JY12-4HF,2392.0107,216.358,242.933,2.656,3.738
JY12-4HF,2392.0488,214.658,243.379,2.654,3.74
JY12-4HF,2392.0869,212.954,243.826,2.652,3.743
JY12-4HF,2392.1252,211.251,244.272,2.651,3.746
JY12-4HF,2392.1633,209.905,244.512,2.65,3.731
JY12-4HF,2392.2014,208.552,244.755,2.649,3.717
JY12-4HF,2392.2395,207.24,244.989,2.649,3.702
JY12-4HF,2392.2776,205.954,245.135,2.648,3.684
JY12-4HF,2392.3157,204.685,245.245,2.648,3.665
JY12-4HF,2392.3538,203.424,245.354,2.648,3.645
JY12-4HF,2392.3918,202.023,245.436,2.648,3.63
JY12-4HF,2392.4299,200.442,245.482,2.648,3.621
JY12-4HF,2392.468,198.861,245.529,2.647,3.612
JY12-4HF,2392.5061,197.276,245.574,2.647,3.605
JY12-4HF,2394.6396,190.07,249.184,2.651,3.819
JY12-4HF,2394.6777,190.365,249.442,2.65,3.832
JY12-4HF,2394.7158,190.66,249.701,2.65,3.845
JY12-4HF,2394.7542,190.926,249.921,2.65,3.845
JY12-4HF,2394.7922,191.192,250.141,2.65,3.845
JY12-4HF,2394.8303,191.435,250.331,2.65,3.835
JY12-4HF,2394.8684,191.681,250.52,2.65,3.824
JY12-4HF,2394.9065,192.051,250.613,2.651,3.801
JY12-4HF,2394.9827,192.836,250.759,2.652,3.748
JY12-4HF,2395.0208,193.175,250.78,2.653,3.729
JY12-4HF,2395.0588,193.466,250.758,2.654,3.717
JY12-4HF,2395.0969,193.748,250.73,2.654,3.708
JY12-4HF,2395.135,194.031,250.701,2.655,3.698
JY12-4HF,2395.1731,194.253,250.625,2.655,3.712
JY12-4HF,2395.2112,194.477,250.549,2.655,3.726
JY12-4HF,2395.2493,194.694,250.476,2.655,3.74
JY12-4HF,2395.2874,194.601,250.391,2.654,3.729
JY12-4HF,2395.3254,194.497,250.306,2.653,3.718
JY12-4HF,2395.3635,194.394,250.221,2.652,3.708
JY12-4HF,2395.4019,194.267,250.233,2.651,3.695
JY12-4HF,2395.4399,194.128,250.286,2.649,3.682
JY12-4HF,2395.478,193.99,250.338,2.647,3.67
JY12-4HF,2395.5161,193.915,250.429,2.645,3.657
JY12-4HF,2395.5923,193.936,250.714,2.641,3.634
JY12-4HF,2395.6304,193.943,250.865,2.64,3.623
JY12-4HF,2395.6685,193.932,251.059,2.638,3.622
JY12-4HF,2395.7065,193.92,251.248,2.637,3.621
JY12-4HF,2395.7446,193.909,251.441,2.635,3.62
JY12-4HF,2395.7827,193.912,251.651,2.635,3.627
JY12-4HF,2395.8208,193.917,251.862,2.635,3.634
JY12-4HF,2395.8589,193.965,252.069,2.635,3.641
JY12-4HF,2395.897,194.015,252.277,2.636,3.648
JY12-4HF,2396.1638,197.023,253.043,2.644,3.77
JY12-4HF,2396.2019,197.844,252.966,2.646,3.796
JY12-4HF,2396.24,198.72,252.83,2.647,3.824
JY12-4HF,2396.2781,199.595,252.695,2.648,3.851
JY12-4HF,2396.3162,200.579,252.456,2.649,3.879
JY12-4HF,2396.3542,201.557,252.22,2.65,3.907
JY12-4HF,2396.3923,202.586,251.918,2.651,3.932
JY12-4HF,2396.4304,203.683,251.538,2.653,3.95
JY12-4HF,2396.4685,204.746,251.169,2.654,3.969
JY12-4HF,2396.5066,205.833,250.778,2.655,3.985
JY12-4HF,2396.5447,206.924,250.316,2.657,3.986
JY12-4HF,2396.5828,208,249.86,2.659,3.987
JY12-4HF,2396.6208,209.076,249.404,2.661,3.988
JY12-4HF,2396.6589,209.987,248.979,2.663,3.975
JY12-4HF,2396.697,210.897,248.553,2.664,3.962
JY12-4HF,2396.7354,211.795,248.131,2.665,3.949
JY12-4HF,2396.7734,212.574,247.827,2.666,3.944
JY12-4HF,2396.8115,213.255,247.603,2.667,3.945
JY12-4HF,2396.8496,213.954,247.374,2.667,3.946
JY12-4HF,2396.8877,214.493,247.21,2.668,3.945
JY12-4HF,2396.9258,214.698,247.182,2.667,3.938
JY12-4HF,2396.9639,214.901,247.155,2.666,3.931
JY12-4HF,2397.002,214.893,247.227,2.665,3.923
JY12-4HF,2397.04,214.884,247.299,2.663,3.914
JY12-4HF,2397.0781,214.682,247.462,2.661,3.904
JY12-4HF,2397.1162,214.478,247.625,2.658,3.893
JY12-4HF,2397.1543,213.794,247.87,2.656,3.881
JY12-4HF,2397.1924,212.982,248.135,2.653,3.868
JY12-4HF,2397.2305,212.15,248.405,2.651,3.854
JY12-4HF,2397.2686,211.145,248.661,2.649,3.839
JY12-4HF,2397.3066,209.951,248.902,2.647,3.82
JY12-4HF,2397.3447,208.761,249.143,2.645,3.801
JY12-4HF,2397.3828,207.515,249.328,2.643,3.782
JY12-4HF,2397.4211,206.049,249.309,2.642,3.76
JY12-4HF,2397.4592,204.584,249.29,2.642,3.738
JY12-4HF,2397.4973,203.123,249.269,2.642,3.716
JY12-4HF,2397.5354,201.609,248.729,2.642,3.686
JY12-4HF,2397.5735,200.102,248.154,2.643,3.655
JY12-4HF,2397.6116,198.632,247.593,2.644,3.624
JY12-4HF,2397.6497,197.366,246.759,2.646,3.6
JY12-4HF,2398.1069,187.848,235.805,2.689,3.494
JY12-4HF,2398.145,187.659,235.762,2.691,3.51
JY12-4HF,2398.1831,187.737,236.139,2.693,3.533
JY12-4HF,2398.2212,187.851,236.583,2.695,3.556
JY12-4HF,2398.2593,187.967,237.03,2.696,3.578
JY12-4HF,2398.2974,188.336,237.947,2.696,3.591
JY12-4HF,2398.3354,188.707,238.869,2.695,3.605
JY12-4HF,2398.4116,189.321,240.758,2.693,3.628
JY12-4HF,2398.4497,189.571,241.765,2.691,3.637
JY12-4HF,2398.4878,189.819,242.766,2.689,3.646
JY12-4HF,2398.8689,187.046,245.689,2.663,3.798
JY12-4HF,2398.907,186.432,245.283,2.661,3.813
JY12-4HF,2398.9451,185.608,244.674,2.66,3.829
JY12-4HF,2398.9832,184.779,244.062,2.66,3.845
JY12-4HF,2399.0212,184.139,243.524,2.66,3.87
JY12-4HF,2399.0593,183.644,243.043,2.66,3.902
JY12-4HF,2399.0974,183.147,242.56,2.66,3.934
JY12-4HF,2399.2498,182.269,241.667,2.661,4.078
JY12-4HF,2399.2878,182.591,241.886,2.661,4.102
JY12-4HF,2399.3259,182.915,242.104,2.661,4.127
JY12-4HF,2399.3643,183.24,242.324,2.661,4.152
JY12-4HF,2399.4023,183.554,242.795,2.661,4.157
JY12-4HF,2399.4404,183.868,243.368,2.661,4.155
JY12-4HF,2399.4785,184.171,243.922,2.662,4.153
JY12-4HF,2399.5166,184.64,244.575,2.662,4.149
JY12-4HF,2399.5547,185.319,245.341,2.664,4.142
JY12-4HF,2399.5928,185.996,246.106,2.665,4.135
JY12-4HF,2399.6309,186.705,246.852,2.666,4.125
JY12-4HF,2399.6689,187.596,247.509,2.668,4.103
JY12-4HF,2399.707,188.488,248.165,2.671,4.08
JY12-4HF,2399.7451,189.375,248.819,2.673,4.057
JY12-4HF,2399.7832,190.022,249.264,2.674,4.01
JY12-4HF,2399.8213,190.63,249.675,2.676,3.959
JY12-4HF,2399.8594,191.225,250.079,2.678,3.909
JY12-4HF,2399.8975,191.725,250.344,2.679,3.851
JY12-4HF,2399.9355,192.144,250.505,2.678,3.788
JY12-4HF,2399.9736,192.563,250.664,2.678,3.725
JY12-4HF,2400.7358,198.586,248.653,2.648,3.462
JY12-4HF,2400.7739,198.713,248.728,2.647,3.475
JY12-4HF,2400.812,198.775,248.823,2.645,3.484
JY12-4HF,2400.8501,198.79,248.911,2.643,3.492
JY12-4HF,2400.8882,198.803,248.998,2.642,3.5
JY12-4HF,2400.9263,198.59,249.054,2.641,3.509
JY12-4HF,2400.9644,198.379,249.11,2.639,3.517
JY12-4HF,2401.0024,198.173,249.157,2.638,3.525
JY12-4HF,2401.0405,198.034,249.093,2.637,3.523
JY12-4HF,2401.0786,197.891,249.026,2.636,3.52
JY12-4HF,2401.1167,197.748,248.959,2.636,3.518
JY12-4HF,2402.3359,179.576,242.525,2.662,3.018
JY12-4HF,2402.374,178.538,241.699,2.665,2.971
JY12-4HF,2402.4121,177.535,240.628,2.667,2.943
JY12-4HF,2402.4502,176.526,239.544,2.669,2.916
JY12-4HF,2402.4883,175.543,238.487,2.672,2.888
JY12-4HF,2402.5264,174.487,237.367,2.674,2.863
JY12-4HF,2402.5645,173.4,236.219,2.676,2.838
JY12-4HF,2402.6025,172.319,235.079,2.678,2.813
JY12-4HF,2402.6406,171.207,233.965,2.679,2.789
JY12-4HF,2402.679,170.041,232.883,2.681,2.766
JY12-4HF,2402.717,168.881,231.805,2.682,2.743
JY12-4HF,2402.7551,167.59,230.799,2.684,2.723
JY12-4HF,2402.7932,166.297,229.793,2.685,2.704
JY12-4HF,2402.8313,164.91,228.845,2.686,2.687
JY12-4HF,2433.4636,205.014,215.868,2.666,3.711
JY12-4HF,2433.5017,206.94,215.778,2.668,3.713
JY12-4HF,2435.864,166.336,218.662,2.656,3.73
JY12-4HF,2435.9021,166.487,218.937,2.657,3.751
JY12-4HF,2435.9402,166.638,219.212,2.657,3.772
JY12-4HF,2435.9783,166.768,219.472,2.658,3.791
JY12-4HF,2436.0164,166.973,219.632,2.658,3.808
JY12-4HF,2436.0544,167.277,219.66,2.658,3.823
JY12-4HF,2436.0925,167.572,219.689,2.658,3.837
JY12-4HF,2436.1306,167.897,219.682,2.658,3.851
JY12-4HF,2436.1687,168.358,219.466,2.657,3.863
JY12-4HF,2436.2068,168.817,219.25,2.657,3.876
JY12-4HF,2436.2449,169.281,219.032,2.657,3.889
JY12-4HF,2436.321,170.311,218.355,2.655,3.895
JY12-4HF,2436.4736,171.887,217.253,2.652,3.891
JY12-4HF,2436.5117,172.102,217.077,2.652,3.885
JY12-4HF,2437.0449,164.316,216.508,2.658,3.7
JY12-4HF,2437.0833,163.616,216.235,2.662,3.689
JY12-4HF,2437.1213,162.923,215.962,2.666,3.678
JY12-4HF,2437.2356,163.15,215.537,2.682,3.699
JY12-4HF,2437.2737,163.702,215.572,2.687,3.711
JY12-4HF,2437.3118,164.529,215.716,2.693,3.724
JY12-4HF,2437.3499,165.359,215.86,2.698,3.737
JY12-4HF,2437.3879,166.294,216.176,2.701,3.743
JY12-4HF,2437.426,167.231,216.493,2.705,3.749
JY12-4HF,2437.4641,168.215,216.893,2.707,3.752
JY12-4HF,2437.769,175.578,219.781,2.688,3.616
JY12-4HF,2437.8071,175.991,219.484,2.683,3.598
JY12-4HF,2461.8101,173.03,226.914,2.645,3.103
JY12-4HF,2461.8481,172.209,227.202,2.646,3.077
JY12-4HF,2461.8862,171.466,227.442,2.646,3.055
JY12-4HF,2461.9243,170.894,227.576,2.645,3.043
JY12-4HF,2461.9624,170.318,227.71,2.644,3.032
JY12-4HF,2462.0005,169.762,227.841,2.643,3.02
JY12-4HF,2462.0386,169.765,227.859,2.641,2.991
JY12-4HF,2462.0767,169.767,227.877,2.639,2.963
JY12-4HF,2462.1147,169.769,227.896,2.637,2.935
JY12-4HF,2462.1528,169.884,227.859,2.634,2.929
JY12-4HF,2462.1909,170.04,227.803,2.631,2.931
JY12-4HF,2462.2292,170.196,227.748,2.628,2.932
JY42-1HF,2573.25,94.632,246.055,2.597,2.306
JY42-1HF,2618.625,85.672,265.04,2.619,1.482
JY42-1HF,2618.75,86.434,244.322,2.622,1.403
JY42-1HF,2642.125,102.435,249.384,2.603,1.901
JY42-1HF,2642.25,107.829,267.686,2.738,2.097
JY42-1HF,2642.375,114.824,304.55,2.788,2.279
JY42-1HF,2642.5,122.568,321.875,2.76,2.437
JY42-1HF,2642.625,129.984,316.307,2.688,2.576
JY42-1HF,2642.75,135.899,308.155,2.624,2.71
JY42-1HF,2642.875,140,317.191,2.6,2.828
JY42-1HF,2643,143.076,306.09,2.604,2.914
JY42-1HF,2643.125,145.553,289.974,2.619,2.958
JY42-1HF,2643.25,147.779,279.447,2.633,2.955
JY42-1HF,2643.375,150.103,274.201,2.635,2.907
JY42-1HF,2643.5,153.161,267.276,2.63,2.821
JY42-1HF,2643.625,157.175,272.87,2.625,2.739
JY42-1HF,2643.75,162.266,272.528,2.624,2.681
JY42-1HF,2643.875,168.851,273.763,2.629,2.647
JY42-1HF,2644,177.374,272.933,2.643,2.632
JY42-1HF,2644.125,187.718,263.98,2.669,2.634
JY42-1HF,2644.25,197.064,249.327,2.704,2.656
JY42-1HF,2646.75,146.838,227.228,2.67,2.429
JY42-1HF,2646.875,146.433,228.687,2.673,2.447
JY42-1HF,2647,144.684,233.223,2.677,2.458
JY42-1HF,2647.125,142.857,234.159,2.68,2.47
JY42-1HF,2647.25,141.804,235.451,2.682,2.482
JY42-1HF,2647.375,142.067,236.884,2.679,2.484
JY42-1HF,2647.5,143.778,235.855,2.674,2.466
JY42-1HF,2647.625,146.471,231.247,2.666,2.437
JY42-1HF,2647.75,149.346,229.387,2.657,2.429
JY42-1HF,2648,154.06,231.272,2.646,2.46
JY42-1HF,2648.125,154.694,233.336,2.645,2.495
JY42-1HF,2648.25,153.624,234.233,2.646,2.541
JY42-1HF,2648.375,151.73,234.374,2.644,2.581
JY42-1HF,2648.5,149.892,233.999,2.64,2.597
JY42-1HF,2648.625,148.317,231.627,2.635,2.599
JY42-1HF,2649,146.434,232.297,2.633,2.69
JY42-1HF,2649.125,147.094,233.297,2.64,2.754
JY42-1HF,2649.25,148.412,232.688,2.65,2.809
JY42-1HF,2649.375,150.289,234.472,2.661,2.851
JY42-1HF,2649.5,152.57,234.872,2.671,2.872
JY42-1HF,2649.625,155.043,233.709,2.679,2.855
JY42-1HF,2649.75,157.323,234.561,2.682,2.789
JY42-1HF,2649.875,158.874,235.909,2.681,2.713
JY42-1HF,2650,159.805,235.721,2.677,2.659
JY42-1HF,2650.125,160.043,234.078,2.673,2.635
JY42-1HF,2650.25,159.568,232.035,2.671,2.643
JY42-1HF,2650.375,158.596,230.683,2.673,2.686
JY42-1HF,2650.625,156.345,230.082,2.68,2.838
JY42-1HF,2650.75,155.783,229.661,2.681,2.921
JY42-1HF,2651.375,158.307,226.776,2.691,2.981
JY42-1HF,2651.875,155.916,231.728,2.69,2.985
JY42-1HF,2652,155.252,230.399,2.681,3.002
JY42-1HF,2652.125,154.395,229.001,2.672,3.012
JY42-1HF,2652.25,153.552,227.941,2.664,2.997
JY42-1HF,2652.375,153.035,227.97,2.66,2.945
JY42-1HF,2652.5,152.643,229.299,2.657,2.859
JY42-1HF,2652.625,152.436,229.943,2.654,2.777
JY42-1HF,2652.75,152.585,229.81,2.652,2.706
JY42-1HF,2652.875,152.964,229.801,2.654,2.646
JY42-1HF,2653,153.381,229.701,2.658,2.597
JY42-1HF,2653.125,153.667,228.69,2.665,2.566
JY42-1HF,2653.625,155.786,230.453,2.683,2.562
JY42-1HF,2653.75,157.194,232.825,2.678,2.562
JY42-1HF,2653.875,158.133,234.387,2.67,2.563
JY42-1HF,2654,158.656,234.398,2.666,2.582
JY42-1HF,2654.125,158.969,233.471,2.664,2.613
JY42-1HF,2654.25,158.899,232.313,2.663,2.647
JY42-1HF,2654.375,158.311,232.725,2.664,2.687
JY42-1HF,2654.5,157.39,234.651,2.667,2.734
JY42-1HF,2654.625,157.207,236.06,2.671,2.79
JY42-1HF,2654.75,157.442,237.063,2.676,2.828
JY42-1HF,2654.875,157.505,238.552,2.679,2.841
JY42-1HF,2655,157.095,239.181,2.681,2.836
JY42-1HF,2655.125,156.282,238.903,2.682,2.819
JY42-1HF,2655.25,155.532,238.73,2.683,2.803
JY42-1HF,2655.375,154.605,239.886,2.683,2.804
JY42-1HF,2655.5,154.064,238.741,2.681,2.838
JY42-1HF,2655.625,154.139,235.572,2.677,2.896
JY42-1HF,2655.75,154.946,231.941,2.671,2.958
JY42-1HF,2655.875,156.367,228.875,2.662,2.998
JY42-1HF,2656.375,155.464,228.145,2.654,2.83
JY42-1HF,2656.5,153.47,229.246,2.657,2.779
JY42-1HF,2656.625,151.147,230.563,2.659,2.767
JY42-1HF,2656.75,149.161,231.316,2.659,2.796
JY42-1HF,2656.875,148.204,230.912,2.657,2.842
JY42-1HF,2657,148.11,232.474,2.653,2.894
JY42-1HF,2657.125,148.47,234.467,2.649,2.939
JY42-1HF,2657.25,148.769,235.71,2.645,2.974
JY42-1HF,2657.375,148.62,236.377,2.643,3.002
JY42-1HF,2657.5,148.012,238.672,2.644,3.031
JY42-1HF,2657.625,147.132,239.517,2.648,3.047
JY42-1HF,2657.75,146.357,239.727,2.655,3.045
JY42-1HF,2657.875,145.901,239.259,2.664,3.026
JY42-1HF,2658,145.624,238.08,2.671,2.995
JY42-1HF,2658.125,145.41,236.441,2.672,2.955
JY42-1HF,2658.25,145.696,234.614,2.668,2.91
JY42-1HF,2658.375,146.385,233.929,2.662,2.866
JY42-1HF,2658.5,146.955,235.15,2.659,2.829
JY42-1HF,2658.625,146.874,236.803,2.663,2.796
JY42-1HF,2658.75,146.371,237.018,2.674,2.753
JY42-1HF,2658.875,145.997,236.532,2.687,2.692
JY42-1HF,2659.625,144.472,231.314,2.683,2.375
JY42-1HF,2659.75,144.293,231.014,2.679,2.371
JY42-1HF,2659.875,143.895,230.47,2.676,2.383
JY42-1HF,2660,143.754,229.252,2.675,2.415
JY42-1HF,2661.625,175.176,236.605,2.638,3.294
JY42-1HF,2661.75,174.751,237.688,2.646,3.269
JY42-1HF,2661.875,173.747,238.623,2.655,3.272
JY42-1HF,2662,172.383,238.525,2.66,3.314
JY42-1HF,2662.125,170.929,237.908,2.661,3.389
JY42-1HF,2663.125,165.591,230.856,2.622,3.033
JY42-1HF,2672,166.485,228.51,2.635,2.971
JY42-1HF,2672.125,167.956,234.312,2.635,3.013
JY42-1HF,2672.25,168.019,236.251,2.637,3.037
JY42-1HF,2672.375,167.252,235.038,2.641,3.05
JY42-1HF,2672.5,166.182,232.417,2.646,3.058
JY42-1HF,2672.625,164.423,228.793,2.65,3.068
JY42-1HF,2674.375,150.836,232.26,2.628,2.573
JY42-1HF,2674.5,150.767,234.714,2.626,2.629
JY42-1HF,2674.625,149.566,232.086,2.63,2.688
JY42-1HF,2677.25,155.896,229.036,2.642,2.984
JY42-1HF,2677.375,157.005,233.941,2.639,2.978
JY42-1HF,2677.5,157.758,236.983,2.637,2.959
JY42-1HF,2677.625,157.664,237.692,2.633,2.931
JY42-1HF,2677.75,157.29,237.364,2.627,2.91
JY42-1HF,2677.875,156.763,233.528,2.62,2.905
JY42-1HF,2680.875,169.989,227.137,2.645,2.988
JY42-1HF,2681,171.52,227.286,2.645,2.989
JY42-1HF,2681.125,172.888,227.61,2.644,2.996
JY42-1HF,2681.25,174.063,227.118,2.647,2.992
JY42-1HF,2681.375,174.697,227.126,2.655,2.969
JY42-1HF,2681.5,174.801,226.715,2.667,2.928
JY42-1HF,2681.625,175.058,225.439,2.68,2.877
JY42-1HF,2681.75,176.635,223.835,2.684,2.826
JY42-1HF,2684,167.818,216.059,2.684,3.23
JY42-1HF,2684.375,179.925,236.81,2.658,3.304
JY42-1HF,2685.75,201.326,240.13,2.6,3.006
JY42-1HF,2685.875,202.322,237.586,2.604,2.97
JY42-1HF,2686.125,204.68,236.522,2.615,2.965
JY42-1HF,2686.25,205.211,236.888,2.618,2.996
JY42-1HF,2686.375,204.96,237.609,2.619,3.041
JY42-1HF,2686.5,203.858,237.68,2.614,3.088
JY42-1HF,2689.875,208.701,229.336,2.662,4.229
JY42-1HF,2690,212.771,229.836,2.676,4.232
JY42-1HF,2690.125,215.41,229.627,2.68,4.218
JY42-1HF,2690.25,217.256,231.103,2.676,4.194
JY42-1HF,2690.375,217.925,233.399,2.668,4.166
JY42-1HF,2690.5,217.133,235.411,2.657,4.138
JY42-1HF,2690.75,211.633,238.478,2.636,4.093
JY42-1HF,2690.875,207.291,239.912,2.632,4.068
JY42-1HF,2691.375,192.084,235.929,2.653,3.89
JY42-1HF,2692.125,175.41,226.535,2.701,3.322
JY42-1HF,2693,167.694,236.523,2.655,3.294
JY42-1HF,2693.125,169.878,241.87,2.638,3.299
JY42-1HF,2693.625,178.77,242.16,2.631,3.432
JY42-1HF,2693.75,179.891,239.508,2.632,3.444
JY42-1HF,2693.875,180.812,238.279,2.631,3.437
JY42-1HF,2697.25,180.116,241.903,2.633,3.63
JY42-1HF,2697.375,180.095,241.299,2.633,3.62
JY42-1HF,2700.75,200.736,237.461,2.691,3.5
JY42-1HF,2700.875,197.782,236.459,2.708,3.442
JY42-1HF,2701,194.245,236.276,2.715,3.41
JY42-1HF,2701.125,191.269,235.977,2.704,3.42
JY42-1HF,2701.25,189.187,234.927,2.687,3.474
JY42-1HF,2701.75,189.947,231.341,2.681,3.812
JY42-1HF,2702,190.508,231.763,2.667,3.84
JY42-1HF,2703.25,181.409,225.967,2.687,3.443
JY42-1HF,2703.375,179.817,223.798,2.685,3.393
JY42-1HF,2703.75,175.7,237.361,2.66,3.334
JY42-1HF,2705.125,198.247,242.332,2.617,3.698
JY42-1HF,2709.25,175.739,239.686,2.612,3.189
JY42-1HF,2709.375,176.201,239.682,2.614,3.183
JY42-1HF,2711.125,187.198,235.738,2.667,3.056
JY42-1HF,2714.125,145.378,227.649,2.665,2.712
JY42-1HF,2714.25,145.327,228.515,2.665,2.648
JY42-1HF,3065.25,168.556,213.684,2.685,3.088
JY53-1HF,2872.375,170.359,226.938,2.652,4.106
JY53-1HF,2872.5,178.357,223.569,2.685,4.11
JY53-1HF,2872.625,184.119,220.428,2.714,4.167
JY53-1HF,2872.75,186.376,218.131,2.736,4.228
JY53-1HF,2872.875,185.913,217.137,2.75,4.275
JY53-1HF,2873.375,188.548,220.187,2.748,4.255
JY53-1HF,2873.5,189.971,220.881,2.742,4.154
JY53-1HF,2873.625,190.18,221.179,2.737,4.045
JY53-1HF,2873.75,187.885,221.128,2.732,3.92
JY53-1HF,2873.875,183.518,220.79,2.729,3.802
JY53-1HF,2874,178.554,220.127,2.727,3.748
JY53-1HF,2874.125,173.282,219.367,2.725,3.757
JY53-1HF,2874.25,169.098,218.391,2.721,3.782
JY53-1HF,2874.375,169.407,217.169,2.716,3.811
JY53-1HF,2874.5,173.863,215.789,2.709,3.862
JY53-1HF,2874.625,177.466,214.119,2.702,3.862
JY53-1HF,2874.75,175.78,212.202,2.694,3.742
JY53-1HF,2874.875,169.141,210.257,2.686,3.505
JY53-1HF,2875.625,164.445,216.013,2.673,3.972
JY53-1HF,2875.75,168.34,219.09,2.681,4.078
JY53-1HF,2875.875,170.651,221.711,2.689,4.154
JY53-1HF,2876,172.465,223.65,2.695,4.245
JY53-1HF,2876.125,174.054,224.826,2.701,4.322
JY53-1HF,2876.25,175.004,225.452,2.705,4.381
